,house_id,property_type,address,city,state_abbr,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,population,pop_cat,min_temp,max_temp,temp_range,latitude,longitude,url
1103,1104,Condo/Co-op,408 Utah St,San Francisco,CA,94110,1495000,2,1.5,0,0,1912,0,805235,large,36.9,91.5,54.6,37.7642674,-122.4067146,http://www.redfin.com/CA/San-Francisco/408-Utah-St-94110/unit-410/home/1113315
1104,1105,Condo/Co-op,1537 Pacific Ave,San Francisco,CA,94109,1750000,4,2.0,1791,0,1910,315,805235,large,36.9,91.5,54.6,37.7950149,-122.42064769999999,http://www.redfin.com/CA/San-Francisco/1537-Pacific-Ave-94109/home/12303167
1105,1106,Single Family Residential,316 Orizaba Ave,San Francisco,CA,94132,1395000,4,3.0,2138,2247,1944,0,805235,large,36.9,91.5,54.6,37.7152325,-122.4625047,http://www.redfin.com/CA/San-Francisco/316-Orizaba-Ave-94132/home/1977456
1106,1107,Single Family Residential,801 Stanford St,Santa Monica,CA,90403,3749000,2,2.5,2246,19991,1939,0,89736,large,36.9,91.5,54.6,34.0445057,-118.47961869999999,http://www.redfin.com/CA/Santa-Monica/801-Stanford-St-90403/home/6762314
1107,1108,Condo/Co-op,201 Ocean Ave Unit 510B,Santa Monica,CA,90402,895000,2,2.0,1216,57915,1971,2980,89736,large,36.9,91.5,54.6,34.02709779999999,-118.5143597,http://www.redfin.com/CA/Santa-Monica/201-Ocean-Ave-90402/unit-510B/home/16885149
1108,1109,Single Family Residential,1010 Centinela Ave,Santa Monica,CA,90403,2500000,4,3.0,1841,9043,1953,0,89736,large,36.9,91.5,54.6,34.0436667,-118.4745577,http://www.redfin.com/CA/Santa-Monica/1010-Centinela-Ave-90403/home/6762263
1109,1110,Single Family Residential,8621 Chaparral Way,Santee,CA,92071,725000,4,3.0,2014,2728,2019,325,53413,large,36.9,91.5,54.6,32.8497162,-117.0164402,http://www.redfin.com/CA/Santee/8621-Chaparral-Way-92071/home/167553506
1110,1111,Condo/Co-op,8711 Wahl St,Santee,CA,92071,380000,2,1.0,822,1423,1972,380,53413,large,36.9,91.5,54.6,32.836261,-117.035785,http://www.redfin.com/CA/Santee/8711-Wahl-St-92071/home/5043285
1111,1112,Townhouse,946 Valley Ave,Solana Beach,CA,92075,799000,2,2.5,1510,0,1983,340,12867,middle,36.9,91.5,54.6,32.98194,-117.257741,http://www.redfin.com/CA/Solana-Beach/946-Valley-Ave-92075/home/4394641
1112,1113,Multi-Family (2-4 Unit),20712 S Western Ave S,Torrance,CA,90501,2499000,12,13.0,6638,6431,2020,0,145438,large,36.9,91.5,54.6,33.8424369,-118.308874,http://www.redfin.com/CA/Torrance/20712-S-Western-Ave-90501/home/7649576
1113,1114,Condo/Co-op,1342 N Sierra Bonita Ave #103,West Hollywood,CA,90046,765000,2,2.5,1317,8105,1991,562,34399,middle,36.9,91.5,54.6,34.0956807,-118.3536033,http://www.redfin.com/CA/West-Hollywood/1342-N-Sierra-Bonita-Ave-90046/unit-103/home/7115803
1114,1115,Condo/Co-op,1351 Havenhurst Dr Ph 2,West Hollywood,CA,90046,1199000,2,2.0,1360,15146,2008,550,34399,middle,36.9,91.5,54.6,34.0958823,-118.36785790000002,http://www.redfin.com/CA/West-Hollywood/1351-Havenhurst-Dr-90046/unit-2/home/21920667
1115,1116,Condo/Co-op,123 N Kings Rd #6,West Hollywood,CA,90048,1399000,2,1.75,1490,13250,2009,325,34399,middle,36.9,91.5,54.6,34.0752825,-118.37244209999999,http://www.redfin.com/CA/Los-Angeles/123-N-Kings-Rd-90048/unit-6/home/28897670
1116,1117,Condo/Co-op,9255 Doheny Rd #2701,West Hollywood,CA,90069,4875000,2,2.5,2117,32195,1965,3362,34399,middle,36.9,91.5,54.6,34.09087720000001,-118.3940851,http://www.redfin.com/CA/West-Hollywood/9255-Doheny-Rd-90069/unit-2701/home/6835536
1117,1118,Condo/Co-op,999 N Doheny Dr #509,West Hollywood,CA,90069,879000,1,1.0,783,29826,1963,833,34399,middle,36.9,91.5,54.6,34.0895822,-118.39014170000002,http://www.redfin.com/CA/West-Hollywood/999-N-Doheny-Dr-90069/unit-509/home/6819160
1118,1119,Mobile/Manufactured Home,35250 SW 177th Ct,Homestead,FL,33034,130000,3,2.0,1690,5770,1995,132,60512,large,47.2,91.2,44.0,25.7616798,-80.1917902,http://www.redfin.com/FL/Miami/35250-SW-177-CT-Unknown/home/171205249
1119,1120,Vacant Land,190xx SW 312,Miami,FL,33030,590000,0,0.0,0,87991,unknown,0,399457,large,47.2,91.2,44.0,25.7616798,-80.1917902,http://www.redfin.com/FL/Miami/190xx-SW-312-Unknown/home/169582690
1120,1121,Vacant Land,"1110 Brickell Av, #810 A/b/c",Miami,FL,33131,440000,0,0.0,0,0,unknown,0,399457,large,47.2,91.2,44.0,25.7627253,-80.1922577,http://www.redfin.com/FL/Miami/1110-Brickell-Ave-33131/home/170267546
1121,1122,Single Family Residential,1200 Brickell Bay Dr,Miami,FL,33131,438500,3,2.0,1232,0,2005,850,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-2308/home/42702966
1122,1123,Condo/Co-op,1200 Brickell Bay Dr #2417,Miami,FL,33131,285000,1,1.0,836,0,2004,585,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-2417/home/43318944
1123,1124,Condo/Co-op,1200 Brickell Bay Dr #3919,Miami,FL,33131,280000,1,1.0,825,0,2005,585,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-3919/home/43304447
1124,1125,Condo/Co-op,1200 Brickell Bay Dr #1704,Miami,FL,33131,289000,1,1.0,825,0,2004,584,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-1704/home/43317782
1125,1126,Condo/Co-op,1200 Brickell Bay Dr #3609,Miami,FL,33131,425000,2,2.0,1183,0,2005,0,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-3609/home/43304335
1126,1127,Condo/Co-op,1200 Brickell Bay Dr #3709,Miami,FL,33131,460000,2,2.0,1183,0,2005,838,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-3709/home/43320831
1127,1128,Condo/Co-op,1200 Brickell Bay Dr #2007,Miami,FL,33131,450000,1,1.0,778,0,2004,585,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-2007/home/43311304
1128,1129,Condo/Co-op,1200 Brickell Bay Dr #3515,Miami,FL,33131,450000,2,2.0,0,0,2005,729,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-3515/home/43321422
1129,1130,Condo/Co-op,1200 Brickell Bay Dr #1608,Miami,FL,33131,275000,1,1.0,825,0,2004,584,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-1608/home/43317818
1130,1131,Condo/Co-op,1200 Brickell Bay Dr #4208,Miami,FL,33131,350000,1,1.0,825,0,2005,584,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-4208/home/43306287
1131,1132,Condo/Co-op,1200 Brickell Bay Dr #4217,Miami,FL,33131,350000,1,1.0,836,0,2005,592,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-4217/home/43303907
1132,1133,Condo/Co-op,1200 Brickell Bay Dr #2117,Miami,FL,33131,270000,1,1.0,836,0,2004,592,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-2117/home/43313409
1133,1134,Condo/Co-op,1200 Brickell Bay #2819,Miami,FL,33131,279000,1,1.0,825,0,2005,490,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-2819/home/43318464
1134,1135,Condo/Co-op,1200 Brickell Bay Dr #3105,Miami,FL,33131,265000,1,1.0,740,0,2005,524,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-3105/home/43310789
1135,1136,Condo/Co-op,1200 Brickell Bay Dr #2224,Miami,FL,33131,485000,3,2.0,1232,0,2004,900,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-2224/home/43302998
1136,1137,Condo/Co-op,1200 Brickell Bay Dr #1520,Miami,FL,33131,295000,1,1.0,825,0,2004,0,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-1520/home/43304435
1137,1138,Condo/Co-op,1200 Brickell Bay Dr #1404,Miami,FL,33131,325000,1,1.0,825,0,2005,585,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-1404/home/43311249
1138,1139,Condo/Co-op,1200 Brickell Bay Dr #2410,Miami,FL,33131,220000,0,1.0,425,0,2004,301,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-2410/home/43433926
1139,1140,Condo/Co-op,1200 Brickell Bay Dr #2204,Miami,FL,33131,289000,1,1.0,825,0,2004,585,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-2204/home/43320261
1140,1141,Condo/Co-op,1200 Brickell Bay Dr #4119,Miami,FL,33131,289000,1,1.0,825,0,2005,570,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-4119/home/43319476
1141,1142,Condo/Co-op,1200 Brickell Bay Dr #2012,Miami,FL,33131,299000,1,1.0,818,0,2004,0,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-2012/home/43318332
1142,1143,Condo/Co-op,1200 Brickell Bay Dr #3412,Miami,FL,33131,278000,1,1.0,818,0,2005,579,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-3412/home/43312850
1143,1144,Condo/Co-op,1200 Brickell Bay Dr #4010,Miami,FL,33131,220000,0,1.0,425,0,2005,301,399457,large,47.2,91.2,44.0,25.761803600000004,-80.19058869999999,http://www.redfin.com/FL/Miami/1200-Brickell-Bay-Dr-33131/unit-4010/home/43318886
1144,1145,Condo/Co-op,186 SE 12th Ter Ph 2,Miami,FL,33131,389000,2,2.0,1015,0,2006,963,399457,large,47.2,91.2,44.0,25.7613322,-80.1906014,http://www.redfin.com/FL/Miami/186-SE-12th-Ter-33131/unit-2/home/112892306
1145,1146,Condo/Co-op,1395 Brickell Ave #3101,Miami,FL,33131,555000,2,2.0,1286,0,2003,0,399457,large,47.2,91.2,44.0,25.760340399999997,-80.1920171,http://www.redfin.com/FL/Miami/1395-Brickell-Ave-33131/unit-3101/home/43318385
1146,1147,Condo/Co-op,1395 Brickell Ave #3007,Miami,FL,33131,425000,1,1.5,966,0,2003,841,399457,large,47.2,91.2,44.0,25.760340399999997,-80.1920171,http://www.redfin.com/FL/Miami/1395-Brickell-Ave-33131/unit-3007/home/43317634
1147,1148,Single Family Residential,1395 SE Brickell Ave #2908,Miami,FL,33131,599900,2,2.0,1256,0,2003,916,399457,large,47.2,91.2,44.0,25.760340399999997,-80.1920171,http://www.redfin.com/FL/Miami/1395-Brickell-Ave-33131/unit-2908/home/43312589
1148,1149,Condo/Co-op,1395 Brickell Ave #2904,Miami,FL,33131,285000,0,1.0,481,0,2003,349,399457,large,47.2,91.2,44.0,25.760340399999997,-80.1920171,http://www.redfin.com/FL/Miami/1395-Brickell-Ave-33131/unit-2904/home/43319416
1149,1150,Condo/Co-op,1395 Brickell Ave #2806,Miami,FL,33131,639000,2,2.0,1363,0,2004,995,399457,large,47.2,91.2,44.0,25.760340399999997,-80.1920171,http://www.redfin.com/FL/Miami/1395-Brickell-Ave-33131/unit-2806/home/43441899
1150,1151,Condo/Co-op,1395 Brickell Ave #2604,Miami,FL,33131,360000,1,1.0,829,0,2003,628,399457,large,47.2,91.2,44.0,25.760340399999997,-80.1920171,http://www.redfin.com/FL/Miami/1395-Brickell-Ave-33131/unit-2604/home/43302885
1151,1152,Condo/Co-op,1395 Brickell Ave #2805,Miami,FL,33131,384555,1,1.0,827,0,2003,604,399457,large,47.2,91.2,44.0,25.760340399999997,-80.1920171,http://www.redfin.com/FL/Miami/1395-Brickell-Ave-33131/unit-2805/home/43320914
1152,1153,Condo/Co-op,1395 Brickell Ave #3306,Miami,FL,33131,695000,2,2.0,1239,0,2003,998,399457,large,47.2,91.2,44.0,25.760340399999997,-80.1920171,http://www.redfin.com/FL/Miami/1395-Brickell-Ave-33131/unit-3306/home/43310890
1153,1154,Condo/Co-op,1080 Brickell Ave #1801,Miami,FL,33131,590000,2,2.0,1134,0,2016,1100,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1801/home/56743329
1154,1155,Condo/Co-op,1080 Brickell Ave #2104,Miami,FL,33131,459000,1,1.0,828,0,2016,736,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-2104/home/56743352
1155,1156,Condo/Co-op,1080 Brickell Ave #1906,Miami,FL,33131,389900,1,1.5,906,0,2016,0,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1906/home/56743171
1156,1157,Condo/Co-op,1080 Brickell Ave #1601,Miami,FL,33131,615000,2,2.0,1134,0,2016,1006,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1601/home/56743327
1157,1158,Condo/Co-op,1080 Brickell Ave #313,Miami,FL,33131,470000,1,1.5,1078,0,2016,0,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-313/home/56743087
1158,1159,Condo/Co-op,1080 Brickell Ave #911,Miami,FL,33131,400000,1,1.5,727,0,2016,872,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-911/home/56743036
1159,1160,Condo/Co-op,1080 Brickell Ave #1503,Miami,FL,33131,425000,1,1.0,0,0,2016,630,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1503/home/56743398
1160,1161,Condo/Co-op,1080 Brickell Ave #4204,Miami,FL,33131,497000,1,1.5,830,0,2016,0,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-4204/home/56743196
1161,1162,Condo/Co-op,1080 Brickell Ave #3405,Miami,FL,33131,310000,0,1.0,528,0,2016,427,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-3405/home/56743215
1162,1163,Condo/Co-op,1080 Brickell Ave #1800,Miami,FL,33131,600000,2,2.0,1129,0,2016,1238,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1800/home/168027363
1163,1164,Condo/Co-op,1080 Brickell #1603,Miami,FL,33131,435000,1,1.0,796,0,2016,604,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1603/home/56743383
1164,1165,Condo/Co-op,1080 Brickell Ave #3707,Miami,FL,33131,399000,1,1.0,783,0,2016,605,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-3707/home/56743225
1165,1166,Condo/Co-op,1080 Brickell Ave #3309,Miami,FL,33131,595000,2,2.0,1134,0,2016,1200,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-3309/home/56743042
1166,1167,Condo/Co-op,1080 Brickell Ave #4002,Miami,FL,33130,489500,1,1.5,830,0,2016,645,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-4002/home/56743307
1167,1168,Condo/Co-op,1080 Brickell Ave #2005,Miami,FL,33131,298000,0,1.0,558,0,2016,150,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-2005/home/56743202
1168,1169,Condo/Co-op,1080 Brickell Ave #2803,Miami,FL,33131,445000,1,1.0,748,0,2016,630,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-2803/home/56743412
1169,1170,Condo/Co-op,1080 Brickell Ave #505,Miami,FL,33131,495000,1,1.5,1028,0,2016,1000,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-505/home/56743192
1170,1171,Condo/Co-op,1080 Brickell Ave #709,Miami,FL,33131,454900,1,1.5,967,0,2016,631,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-709/home/56743247
1171,1172,Condo/Co-op,1080 Brickell Ave #1103,Miami,FL,33131,379500,1,1.5,727,0,2016,797,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1103/home/56743396
1172,1173,Condo/Co-op,1080 Brickell Ave #1605,Miami,FL,33131,298000,0,1.0,507,0,2016,556,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1605/home/56743206
1173,1174,Condo/Co-op,1080 Brickell Ave #307,Miami,FL,33131,399000,1,1.5,950,0,2016,0,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-307/home/56743259
1174,1175,Condo/Co-op,1080 Brickell Ave #3607,Miami,FL,33131,387000,1,1.0,748,0,2016,0,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-3607/home/56743226
1175,1176,Condo/Co-op,1080 Brickell Ave #2706,Miami,FL,33131,460000,1,1.5,906,0,2016,994,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-2706/home/56743180
1176,1177,Condo/Co-op,1080 Brickell Ave #2307,Miami,FL,33131,2450,1,1.0,748,0,2016,0,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-2307/home/56743274
1177,1178,Condo/Co-op,1080 Brickell Ave #703,Miami,FL,33131,395000,1,1.5,727,0,2016,797,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-703/home/56743394
1178,1179,Condo/Co-op,1080 Brickell Ave #3006,Miami,FL,33131,1150000,3,3.0,1593,0,2016,1747,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-3006/home/56743175
1179,1180,Condo/Co-op,1080 Brickell Ave #1600,Miami,FL,33131,575000,2,2.0,1129,0,2016,0,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1600/home/56742773
1180,1181,Condo/Co-op,1080 Brickell Ave #3801,Miami,FL,33131,699000,2,2.0,1134,0,2016,1006,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-3801/home/56743342
1181,1182,Condo/Co-op,1080 Brickell Ave #701,Miami,FL,33131,459000,1,1.5,1080,0,2016,950,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-701/home/56743430
1182,1183,Condo/Co-op,1080 Brickell Ave #1901,Miami,FL,33131,595000,2,2.0,1134,0,2016,1006,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1901/home/56743330
1183,1184,Condo/Co-op,1080 Brickell Ave #1700,Miami,FL,33131,615000,2,2.0,1129,0,2016,999,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1700/home/56742746
1184,1185,Condo/Co-op,1080 Brickell Ave #2202,Miami,FL,33131,485000,1,1.0,783,0,2016,0,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-2202/home/56743294
1185,1186,Condo/Co-op,1080 Brickell Ave #1504,Miami,FL,33131,349000,1,1.0,770,0,2016,0,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1504/home/56743366
1186,1187,Condo/Co-op,1080 Brickell Ave #711,Miami,FL,33131,399900,1,1.5,727,0,2016,760,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-711/home/56743037
1187,1188,Condo/Co-op,1080 Brickell Ave #1804,Miami,FL,33131,344000,1,1.0,770,0,2016,0,399457,large,47.2,91.2,44.0,25.762840100000002,-80.19265949999999,http://www.redfin.com/FL/Miami/1080-Brickell-Ave-33131/unit-1804/home/56743353
1188,1189,Condo/Co-op,186 SE 12th Ter #1805,Miami,FL,33131,365000,2,2.0,1145,0,2006,856,399457,large,47.2,91.2,44.0,25.76126,-80.19040190000001,http://www.redfin.com/FL/Miami/186-SE-12th-Ter-33131/unit-1805/home/43354094
1189,1190,Condo/Co-op,186 SE 12th Ter #704,Miami,FL,33131,359900,2,2.0,1145,0,2006,8,399457,large,47.2,91.2,44.0,25.76126,-80.19040190000001,http://www.redfin.com/FL/Miami/186-SE-12th-Ter-33131/unit-704/home/43351230
