PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,27313 N 148TH Dr,Surprise,AZ,85387,484900,3,2,2542,59048,2005,0,http://www.redfin.com/AZ/Surprise/27313-N-148th-Dr-85387/home/28102927,33.7310059,-112.3801818
Single Family Residential,17222 W CAVEDALE Dr,Surprise,AZ,85387,325950,4,2.5,3166,5750,2020,75,http://www.redfin.com/AZ/Surprise/17222-W-Cavedale-Dr-85387/home/172355346,33.7267692,-112.4411839
Single Family Residential,17230 W CAVEDALE Dr,Surprise,AZ,85387,292150,4,3,2183,5750,2020,75,http://www.redfin.com/AZ/Surprise/17230-W-Cavedale-Dr-85387/home/172355181,33.7267692,-112.4411839
Single Family Residential,17238 W CAVEDALE Dr,Surprise,AZ,85387,274950,3,2.5,1889,5750,2020,75,http://www.redfin.com/AZ/Surprise/17238-W-Cavedale-Dr-85387/home/172354760,33.7267692,-112.4411839
Single Family Residential,17246 W CAVEDALE Dr,Surprise,AZ,85387,260950,3,2,1546,5750,2020,75,http://www.redfin.com/AZ/Surprise/17246-W-Cavedale-Dr-85387/home/172354084,33.7267692,-112.4411839
Single Family Residential,24038 N 165TH Ln,Surprise,AZ,85387,375900,4,2.5,2325,7200,2018,75,http://www.redfin.com/AZ/Surprise/24038-N-165th-Ln-85387/home/27381943,33.7024786,-112.4158866
Single Family Residential,16040 W DALE Ln,Surprise,AZ,85387,499900,5,2.5,3861,108900,2000,7,http://www.redfin.com/AZ/Surprise/16040-W-Dale-Ln-85387/home/27609602,33.7429611,-112.4064455
Single Family Residential,21385 N CLOUDCROFT Ln,Surprise,AZ,85387,368000,2,1.75,1852,7935,2004,133,http://www.redfin.com/AZ/Surprise/21385-N-Cloudcroft-Ln-85387/home/28061193,33.6782434,-112.4112418
Single Family Residential,19626 N CANYON WHISPER Dr,Surprise,AZ,85387,315000,2,2,1500,6844,2003,133,http://www.redfin.com/AZ/Surprise/19626-N-Canyon-Whisper-Dr-85387/home/27940113,33.6627244,-112.4321964
Single Family Residential,16905 W ARTESIA Dr,Surprise,AZ,85387,629500,2,2.5,2628,15591,2002,125,http://www.redfin.com/AZ/Surprise/16905-W-Artesia-Dr-85387/home/27906105,33.6560077,-112.4218356
Single Family Residential,19531 N REGENTS PARK Dr,Surprise,AZ,85387,575000,3,2,2414,9535,2004,133,http://www.redfin.com/AZ/Surprise/19531-N-Regents-Park-Dr-85387/home/28003888,33.6622185,-112.4206947
Single Family Residential,19416 N REGENTS PARK Dr,Surprise,AZ,85387,719000,3,2.5,3389,13859,2003,133,http://www.redfin.com/AZ/Surprise/19416-N-Regents-Park-Dr-85387/home/27964713,33.6609972,-112.4222081
Single Family Residential,18036 W TIERRA DEL SOL Dr,Surprise,AZ,85387,395000,2,2,2075,8709,2003,125,http://www.redfin.com/AZ/Surprise/18036-W-Tierra-Del-Sol-Dr-85387/home/27953201,33.6541502,-112.4473767
Mobile/Manufactured Home,15710 W REMUDA Dr,Surprise,AZ,85387,269900,4,3,1904,51848,2000,0,http://www.redfin.com/AZ/Surprise/15710-W-Remuda-Dr-85387/home/27407282,33.721481,-112.399817
Single Family Residential,27053 N 172ND Ln,Surprise,AZ,85387,409000,5,4,3897,7973,2006,82,http://www.redfin.com/AZ/Surprise/27053-N-172nd-Ln-85387/home/28359144,33.7286553,-112.4341056
Single Family Residential,16853 W CORTARO POINT Dr,Surprise,AZ,85387,315900,2,2,1184,6364,2003,133,http://www.redfin.com/AZ/Surprise/16853-W-Cortaro-Point-Dr-85387/home/28083631,33.6651909,-112.4225108
Mobile/Manufactured Home,16531 W DALE Ln,Surprise,AZ,85387,525000,3,2,1625,217800,1980,0,http://www.redfin.com/AZ/Sun-City-West/16531-W-Dale-Ln-85387/home/27940953,33.7413034,-112.4182356
Single Family Residential,27611 N 146th Ave,Surprise,AZ,85387,643000,4,3.5,3640,43616,2007,0,http://www.redfin.com/AZ/Surprise/27611-N-146th-Ave-85387/home/27331831,33.7337904,-112.3748033
Single Family Residential,17739 W CANTO BONITO Ln,Surprise,AZ,85387,289499,3,2,1427,7528,2002,125,http://www.redfin.com/AZ/Surprise/17739-W-Canto-Bonito-Ln-85387/home/27906623,33.6546519,-112.4410439
Single Family Residential,18715 N Poppy Ct,Surprise,AZ,85387,389900,2,2,2008,10071,2003,125,http://www.redfin.com/AZ/Surprise/18715-N-Poppy-Ct-85387/home/27939755,33.6543308,-112.4341289
Single Family Residential,18948 N ALAMEDA Dr,Surprise,AZ,85387,324500,2,2,1706,6820,2002,125,http://www.redfin.com/AZ/Surprise/18948-N-Alameda-Dr-85387/home/27523565,33.6570916,-112.4369461
Single Family Residential,21235 N MARIPOSA GROVE Ln,Surprise,AZ,85387,321900,2,2,1435,7200,2005,133,http://www.redfin.com/AZ/Surprise/21235-N-Mariposa-Grove-Ln-85387/home/28368462,33.6770527,-112.4088902
Single Family Residential,20419 N FOUNTAIN CREST Ct,Surprise,AZ,85387,428900,2,1.75,1870,14369,1997,125,http://www.redfin.com/AZ/Surprise/20419-N-Fountain-Crest-Ct-85374/home/26909225,33.6719437,-112.3950833
Single Family Residential,20143 N CACTUS FOREST Dr,Surprise,AZ,85387,314999,2,1.75,1854,6600,2003,125,http://www.redfin.com/AZ/Surprise/20143-N-Cactus-Forest-Dr-85387/home/27369584,33.6673453,-112.4240475
Single Family Residential,17426 W Hermosa Dr,Surprise,AZ,85387,320000,2,2,2167,8319,2002,133,http://www.redfin.com/AZ/Surprise/17426-W-Hermosa-Dr-85387/home/27932205,33.6603017,-112.4335934
Single Family Residential,16780 W DESERT BLOSSOM Way,Surprise,AZ,85387,305000,2,2,1482,6589,2003,125,http://www.redfin.com/AZ/Surprise/16780-W-Desert-Blossom-Way-85387/home/27963638,33.6671655,-112.4197634
Single Family Residential,17967 W Pradera Ln,Surprise,AZ,85387,429000,2,2.5,2539,9900,2003,251,http://www.redfin.com/AZ/Surprise/17967-W-Pradera-Ln-85387/home/27923002,33.6544654,-112.4460496
Single Family Residential,20747 N ENCHANTMENT Dr,Surprise,AZ,85387,439000,3,3,2019,9056,2004,133,http://www.redfin.com/AZ/Surprise/20747-N-Enchantment-Dr-85387/home/28018496,33.6724536,-112.4200894
Single Family Residential,19115 N ALAMEDA Dr,Surprise,AZ,85387,329000,2,1.75,1706,6600,2002,125,http://www.redfin.com/AZ/Surprise/19115-N-Alameda-Dr-85387/home/27318583,33.6584355,-112.4342453
Single Family Residential,19450 N PONDEROSA Ct,Surprise,AZ,85387,444000,2,2,1894,13151,2003,125,http://www.redfin.com/AZ/Surprise/19450-N-Ponderosa-Ct-85387/home/28076002,33.6615853,-112.4295106
Mobile/Manufactured Home,23812 N 191ST Ave,Surprise,AZ,85387,148000,1,,600,48287,1985,0,http://www.redfin.com/AZ/Surprise/23812-N-191st-Ave-85387/home/27563020,33.701742,-112.471022
Single Family Residential,20903 N BARBERRY Ln N,Surprise,AZ,85387,685000,2,2.5,3066,9900,2004,125,http://www.redfin.com/AZ/Surprise/20903-N-Barberry-Ln-85387/home/28074406,33.6740993,-112.414385
Single Family Residential,14711 W PINNACLE VISTA Rd,Surprise,AZ,85387,529900,4,3.5,2605,44569,2006,0,http://www.redfin.com/AZ/Surprise/14711-W-Pinnacle-Vista-Rd-85387/home/28294311,33.7309363,-112.3777138
Single Family Residential,0 N 169th Ave,Surprise,AZ,85387,575000,4,2,2617,48025,2020,0,http://www.redfin.com/AZ/Surprise/N-169th-Ave-85387/home/144110799,33.77113,-112.426918
Single Family Residential,0 W Peak View Rd,Surprise,AZ,85387,680000,4,2.5,2800,207922,2020,0,http://www.redfin.com/AZ/Surprise/0-W-Peak-View-RD-85387/home/169242465,33.746623,-112.409985
Single Family Residential,9731 W Los Gatos Dr,Peoria,AZ,85383,470000,4,3,2223,6127,2015,80,http://www.redfin.com/AZ/Peoria/9731-W-Los-Gatos-Dr-85383/home/95458311,33.6854444,-112.2689289
Single Family Residential,9311 W PARKSIDE Ln,Peoria,AZ,85383,699500,4,3.5,3003,10981,2018,80,http://www.redfin.com/AZ/Peoria/9311-W-Parkside-Ln-85383/home/147877692,33.6918485,-112.2595211
Single Family Residential,10565 W VIA DEL SOL --,Peoria,AZ,85383,314900,3,2,1388,7623,1999,0,http://www.redfin.com/AZ/Peoria/10565-W-Via-Del-Sol-85383/home/27724072,33.6822342,-112.2878829
Single Family Residential,10023 W WIZARD Ln,Peoria,AZ,85383,465000,3,2,2142,8154,2013,70,http://www.redfin.com/AZ/Peoria/10023-W-Wizard-Ln-85383/home/49717669,33.6893322,-112.2750576
Single Family Residential,7726 W LOUISE Dr,Peoria,AZ,85383,432400,4,2.5,2162,7157,2001,40,http://www.redfin.com/AZ/Peoria/7726-W-Louise-Dr-85383/home/27362069,33.6832779,-112.2256644
Single Family Residential,10618 W DALEY Ln,Peoria,AZ,85383,294900,2,2,1358,8050,1999,0,http://www.redfin.com/AZ/Peoria/10618-W-Daley-Ln-85383/home/28127886,33.6905301,-112.2881158
Single Family Residential,22516 N 95TH Dr,Peoria,AZ,85383,395000,3,2,1790,5582,2019,80,http://www.redfin.com/AZ/Peoria/22516-N-95th-Dr-85383/home/147705620,33.689296,-112.264744
Single Family Residential,9266 W LOUISE Dr,Peoria,AZ,85383,720423,4,2.5,2685,10755,2016,85,http://www.redfin.com/AZ/Peoria/9266-W-Louise-Dr-85383/home/120123648,33.6838875,-112.2589233
Single Family Residential,9254 W LOUISE Dr,Peoria,AZ,85383,678569,3,2.5,2519,10982,2017,85,http://www.redfin.com/AZ/Peoria/9254-W-Louise-Dr-85383/home/120123638,33.6839102,-112.258664
Single Family Residential,9244 W LOUISE Dr,Peoria,AZ,85383,694796,4,3.5,3023,10905,2017,85,http://www.redfin.com/AZ/Peoria/9244-W-Louise-Dr-85383/home/120123630,33.683909,-112.2584034
Single Family Residential,8136 W CIELO GRANDE Ave,Peoria,AZ,85383,629000,5,3.5,4707,18455,2000,100,http://www.redfin.com/AZ/Peoria/8136-W-Cielo-Grande-Ave-85383/home/27864152,33.6994806,-112.2336049
Single Family Residential,10144 W EL CORTEZ Pl,Peoria,AZ,85383,630000,5,4,3418,9600,2015,137,http://www.redfin.com/AZ/Peoria/10144-W-El-Cortez-Pl-85383/home/27206876,33.7171475,-112.2775677
Single Family Residential,31071 N 117TH Dr,Peoria,AZ,85383,1159000,4,4.5,4074,18218,2019,188,http://www.redfin.com/AZ/Peoria/31071-N-117th-Dr-85383/home/147863993,33.7643893,-112.3129882
Single Family Residential,30754 N 138TH Ave N,Peoria,AZ,85383,525000,4,3,2537,6959,2014,82,http://www.redfin.com/AZ/Peoria/30754-N-138th-Ave-85383/home/56310066,33.76189,-112.359258
Single Family Residential,25818 N 68TH Ave,Peoria,AZ,85383,435500,4,2.5,2866,7500,2000,26,http://www.redfin.com/AZ/Peoria/25818-N-68th-Ave-85383/home/27819936,33.7202954,-112.206407
Single Family Residential,12717 W AUBURN Dr,Peoria,AZ,85383,549000,2,2.5,2120,7107,2013,259,http://www.redfin.com/AZ/Peoria/12717-W-Auburn-Dr-85383/home/40416075,33.7420007,-112.3341961
Single Family Residential,13165 W CRESTVALE Dr,Peoria,AZ,85383,395990,3,2,1779,6600,2020,72,http://www.redfin.com/AZ/Peoria/13165-W-Crestvale-Dr-85383/home/167817846,33.742543,-112.344273
Single Family Residential,11541 W ASHBY Dr,Peoria,AZ,85383,372990,3,2,1680,5727,2020,86,http://www.redfin.com/AZ/Peoria/11541-W-Ashby-Dr-85383/home/147835040,33.753017,-112.30916
Single Family Residential,28590 N 123RD Ln,Peoria,AZ,85383,379000,2,2,1635,7354,2004,259,http://www.redfin.com/AZ/Peoria/28590-N-123rd-Ln-85383/home/27331598,33.7422147,-112.3279326
Single Family Residential,30800 N 137TH Ln,Peoria,AZ,85383,450000,2,2,1800,5760,2016,86,http://www.redfin.com/AZ/Peoria/30800-N-137th-Ln-85383/home/56310096,33.7622306,-112.357876
Single Family Residential,26127 N 121ST Ave,Peoria,AZ,85383,315000,3,2,1671,4950,2017,50,http://www.redfin.com/AZ/Peoria/26127-N-121st-Ave-85383/home/27355426,33.7211266,-112.3206213
Single Family Residential,12642 W MORNING VISTA Dr,Peoria,AZ,85383,398000,5,3,2725,8069,2005,86,http://www.redfin.com/AZ/Peoria/12642-W-Morning-Vista-Dr-85383/home/28216143,33.7502664,-112.3335674
Single Family Residential,9568 W JJ Ranch Rd,Peoria,AZ,85383,615000,4,3.5,2844,16285,2018,108,http://www.redfin.com/AZ/Peoria/9568-W-Jj-Ranch-Rd-85383/home/145341945,33.7063272,-112.2653875
Single Family Residential,27270 N WHITEHORN Trl,Peoria,AZ,85383,435000,4,2,2561,7776,2004,62,http://www.redfin.com/AZ/Peoria/27270-N-Whitehorn-Trl-85383/home/27648421,33.7319377,-112.2488103
Single Family Residential,29030 N 125TH Ln,Peoria,AZ,85383,285000,3,2.5,1687,2550,2015,174,http://www.redfin.com/AZ/Peoria/29030-N-125th-Ln-85383/home/27448394,33.7470819,-112.3308528
Single Family Residential,28078 N 123RD Ln,Peoria,AZ,85383,624900,2,2.5,2610,8786,2004,259,http://www.redfin.com/AZ/Peoria/28078-N-123rd-Ln-85383/home/27612621,33.7379373,-112.3270943
Single Family Residential,8771 W Brooklite Ln,Peoria,AZ,85383,757628,4,3.5,3752,12000,2020,199,http://www.redfin.com/AZ/Peoria/8771-W-Brooklite-Ln-85383/home/147799120,33.709259,-112.248254
Single Family Residential,6822 W ROWEL Rd,Peoria,AZ,85383,459900,5,3,3272,9081,2000,26,http://www.redfin.com/AZ/Peoria/6822-W-Rowel-Rd-85383/home/27779696,33.7246616,-112.2078973
Single Family Residential,9837 W LARIAT Ln,Peoria,AZ,85383,710000,4,2.5,3199,10430,2016,135,http://www.redfin.com/AZ/Peoria/9837-W-Lariat-Ln-85383/home/105586400,33.722051,-112.2715978
Single Family Residential,8449 W Andrea Dr,Peoria,AZ,85383,425000,4,3,2640,6730,2003,62,http://www.redfin.com/AZ/Peoria/8449-W-Andrea-Dr-85383/home/27304968,33.7251781,-112.2424301
Single Family Residential,29079 N 124TH Dr,Peoria,AZ,85383,310000,3,3,2418,2760,2014,174,http://www.redfin.com/AZ/Peoria/29079-N-124th-Dr-85383/home/27282712,33.7488232,-112.3286194
Single Family Residential,8969 W SIERRA PINTA Dr,Peoria,AZ,85382,378000,2,2,1699,8973,1994,54,http://www.redfin.com/AZ/Peoria/8969-W-Sierra-Pinta-Dr-85382/home/27870972,33.6662234,-112.2514882
Single Family Residential,7211 W KINGS Ave,Peoria,AZ,85382,444900,5,3,2556,6170,2002,46,http://www.redfin.com/AZ/Peoria/7211-W-Kings-Ave-85382/home/27906514,33.6339619,-112.2135092
Single Family Residential,8716 W MEADOW Dr,Peoria,AZ,85382,270000,3,2,1332,3610,1988,0,http://www.redfin.com/AZ/Peoria/8716-W-Meadow-Dr-85382/home/28062369,33.6433728,-112.2468544
Single Family Residential,20450 N 92ND Ln,Peoria,AZ,85382,384990,4,2.5,2403,6007,2000,45,http://www.redfin.com/AZ/Peoria/20450-N-92nd-Ln-85382/home/27816454,33.6703304,-112.2579848
Single Family Residential,7313 W MONTE CRISTO Ave,Peoria,AZ,85382,399000,4,4,2200,6030,2012,126,http://www.redfin.com/AZ/Peoria/7313-W-Monte-Cristo-Ave-85382/home/27069883,33.6311954,-112.2160707
Single Family Residential,8633 W GROVERS Ave,Peoria,AZ,85382,324900,3,2,1991,7300,1991,4,http://www.redfin.com/AZ/Peoria/8633-W-Grovers-Ave-85382/home/28022148,33.6448783,-112.2458065
Townhouse,9447 W MORROW Dr,Peoria,AZ,85382,290000,2,2,1938,215,1984,294,http://www.redfin.com/AZ/Peoria/9447-W-Morrow-Dr-85382/home/27899289,33.6539209,-112.263664
Single Family Residential,8931 W LONE CACTUS Dr,Peoria,AZ,85382,389900,4,2,1984,6438,1998,40,http://www.redfin.com/AZ/Peoria/8931-W-Lone-Cactus-Dr-85382/home/27492741,33.6781546,-112.252047
Single Family Residential,9173 W ROSS Ave,Peoria,AZ,85382,279900,3,2,1272,5770,1999,45,http://www.redfin.com/AZ/Peoria/9173-W-Ross-Ave-85382/home/27748630,33.6735763,-112.2564014
Townhouse,18837 N 94TH Ave,Peoria,AZ,85382,354900,2,2,1483,202,1986,289,http://www.redfin.com/AZ/Peoria/18837-N-94th-Ave-85382/home/28195776,33.656069,-112.262663
Single Family Residential,10630 W POTTER Dr,Peoria,AZ,85382,249000,2,2,1176,6310,1999,106,http://www.redfin.com/AZ/Peoria/10630-W-Potter-Dr-85382/home/28298373,33.6733275,-112.2880226
Single Family Residential,8784 W Fargo Dr,Peoria,AZ,85382,329900,3,2,2048,7320,1995,0,http://www.redfin.com/AZ/Peoria/8784-W-Fargo-Dr-85382/home/27791594,33.6294382,-112.2476461
Mobile/Manufactured Home,7001 W PATRICIA ANN Ln,Peoria,AZ,85382,140000,2,2,1345,8451,1972,0,http://www.redfin.com/AZ/Peoria/7001-W-Patricia-Ann-Ln-85382/home/27229438,33.629055,-112.2091315
Single Family Residential,7321 W PHELPS Rd,Peoria,AZ,85382,399000,3,2.5,2250,3600,2019,96,http://www.redfin.com/AZ/Peoria/7321-W-Phelps-Rd-85382/home/167679708,33.634836,-112.216179
Single Family Residential,9017 W YUKON Dr,Peoria,AZ,85382,479000,5,3.5,4011,7259,2001,52,http://www.redfin.com/AZ/Peoria/9017-W-Yukon-Dr-85382/home/28055617,33.6680802,-112.252536
Single Family Residential,10391 W RUNION Dr,Peoria,AZ,85382,275000,3,2,1734,4950,2000,106,http://www.redfin.com/AZ/Peoria/10391-W-Runion-Dr-85382/home/27918437,33.669896,-112.2837848
Single Family Residential,20508 N 90TH Ln,Peoria,AZ,85382,365000,3,2,1770,5988,2002,52,http://www.redfin.com/AZ/Peoria/20508-N-90th-Ln-85382/home/27770137,33.6716189,-112.2546783
Single Family Residential,7467 W MARY JANE Ln,Peoria,AZ,85382,480000,5,3.5,4032,11680,2000,64,http://www.redfin.com/AZ/Peoria/7467-W-Mary-Jane-Ln-85382/home/27796779,33.6265102,-112.2194471
Single Family Residential,19833 N 90TH Ave,Peoria,AZ,85382,336900,2,2,1495,403,1993,314,http://www.redfin.com/AZ/Peoria/19833-N-90th-Ave-85382/home/27282276,33.664488,-112.251369
Mobile/Manufactured Home,6935 W ZOE ELLA Way,Peoria,AZ,85382,150000,3,2,1344,9640,1973,0,http://www.redfin.com/AZ/Peoria/6935-W-Zoe-Ella-Way-85382/home/27228467,33.6256234,-112.2083863
Townhouse,8826 W RIMROCK Dr,Peoria,AZ,85382,365000,2,2,1495,397,1992,334,http://www.redfin.com/AZ/Peoria/8826-W-Rimrock-Dr-85382/home/27345029,33.663528,-112.250294
Mobile/Manufactured Home,16007 N 70TH Ln,Peoria,AZ,85382,188000,3,2,1400,8272,1973,0,http://www.redfin.com/AZ/Peoria/16007-N-70th-Ln-85382/home/28142523,33.6310053,-112.2101328
Mobile/Manufactured Home,16021 N 69th Ln,Peoria,AZ,85382,160000,3,2,960,8451,1973,0,http://www.redfin.com/AZ/Peoria/16021-N-69th-Ln-85382/home/27572292,33.6315102,-112.2077811
Condo/Co-op,7905 W THUNDERBIRD Rd #316,Peoria,AZ,85381,149900,1,1,560,0,1984,187,http://www.redfin.com/AZ/Peoria/7905-W-Thunderbird-Rd-85381/unit-316/home/28018697,33.6094623,-112.2293828
Single Family Residential,8422 W DREYFUS Dr,Peoria,AZ,85381,323000,4,2,1673,6991,1989,0,http://www.redfin.com/AZ/Peoria/8422-W-Dreyfus-Dr-85381/home/27539858,33.6036117,-112.2405673
Single Family Residential,7517 W CORRINE Dr,Peoria,AZ,85381,345000,4,2,2078,8681,1993,0,http://www.redfin.com/AZ/Peoria/7517-W-Corrine-Dr-85381/home/27516134,33.5996282,-112.2210306
Single Family Residential,8026 W CHARTER OAK Rd,Peoria,AZ,85381,339000,4,3,1816,9004,1985,0,http://www.redfin.com/AZ/Peoria/8026-W-Charter-Oak-Rd-85381/home/27353863,33.5971392,-112.2323707
Townhouse,9013 W PORT ROYALE Ln,Peoria,AZ,85381,335000,2,2,1319,3014,1994,275,http://www.redfin.com/AZ/Peoria/9013-W-Port-Royale-Ln-85381/home/27668985,33.619964,-112.252644
Single Family Residential,13825 N 74TH Ave,Peoria,AZ,85381,1099900,4,4.5,4596,18007,2015,250,http://www.redfin.com/AZ/Peoria/13825-N-74th-Ave-85381/home/28593809,33.6119435,-112.217398
Single Family Residential,13651 N 82ND Ave,Peoria,AZ,85381,339900,4,3,2070,4953,1995,0,http://www.redfin.com/AZ/Peoria/13651-N-82nd-Ave-85381/home/27545401,33.6080037,-112.2342336
Single Family Residential,7583 W BLOOMFIELD Rd,Peoria,AZ,85381,324000,4,2.5,2050,3863,2010,55,http://www.redfin.com/AZ/Peoria/7583-W-Bloomfield-Rd-85381/home/27194761,33.597756,-112.2221483
Single Family Residential,13263 N 76TH Dr,Peoria,AZ,85381,325000,3,3,1772,8303,1986,0,http://www.redfin.com/AZ/Peoria/13263-N-76th-Dr-85381/home/27617405,33.6056625,-112.2232893
Single Family Residential,8439 W LARKSPUR Dr,Peoria,AZ,85381,272000,3,2,1152,10228,1985,0,http://www.redfin.com/AZ/Peoria/8439-W-Larkspur-Dr-85381/home/26995996,33.59895,-112.2414987
Single Family Residential,6803 W EVANS Dr,Peoria,AZ,85381,624900,3,2,2552,48695,1984,0,http://www.redfin.com/AZ/Peoria/6803-W-Evans-Dr-85381/home/28196338,33.6165407,-112.204451
Single Family Residential,6826 W CHARTER OAK Rd,Peoria,AZ,85381,330000,4,2,1847,6048,2015,55,http://www.redfin.com/AZ/Peoria/6826-W-Charter-Oak-Rd-85381/home/110189082,33.5978386,-112.205266
Single Family Residential,8013 W Caribbean Ln,Peoria,AZ,85381,489000,4,2.5,3131,10000,1998,76,http://www.redfin.com/AZ/Peoria/8013-W-Caribbean-Ln-85381/home/28070673,33.6238735,-112.2313667
Single Family Residential,7732 W CALAVAR Rd,Peoria,AZ,85381,565000,6,3.5,3243,10123,1989,0,http://www.redfin.com/AZ/Peoria/7732-W-Calavar-Rd-85381/home/27841460,33.6119033,-112.2247796
Single Family Residential,9175 W BOCA RATON Rd,Peoria,AZ,85381,299995,3,2,1304,9898,1996,67,http://www.redfin.com/AZ/Peoria/9175-W-Boca-Raton-Rd-85381/home/27638420,33.6100492,-112.2568671
Single Family Residential,7035 W COUNTRY GABLES Dr,Peoria,AZ,85381,550000,3,2,1820,47381,1975,0,http://www.redfin.com/AZ/Peoria/7035-W-Country-Gables-Dr-85381/home/27229452,33.6210361,-112.2102492
Single Family Residential,7116 W CALAVAR Rd,Peoria,AZ,85381,565125,3,2.5,2800,10206,2020,148,http://www.redfin.com/AZ/Peoria/7116-W-Calavar-Rd-85381/home/167584129,33.611696,-112.211707
Single Family Residential,15995 N 74TH Ln,Peoria,AZ,85381,334900,3,2.5,1975,3500,2020,125,http://www.redfin.com/AZ/Peoria/15995-N-74th-Ln-85381/home/172494306,33.6225651,-112.2192469
Single Family Residential,15989 N 74TH Ln,Peoria,AZ,85381,344900,4,2.5,1975,3500,2020,125,http://www.redfin.com/AZ/Peoria/15989-N-74th-Ln-85381/home/172494282,33.6225651,-112.2192469
Single Family Residential,15939 N 74TH Ln,Peoria,AZ,85381,362400,4,3,2196,3488,2020,125,http://www.redfin.com/AZ/Peoria/15939-N-74th-Ln-85381/home/172494028,33.6225651,-112.2192469
Single Family Residential,15983 N 74TH Ln,Peoria,AZ,85381,324900,3,2.5,1808,3740,2020,125,http://www.redfin.com/AZ/Peoria/15983-N-74th-Ln-85381/home/172494027,33.6225651,-112.2192469
